,Name,SMILES
1181,9ed_29b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1ccc([C@H]3c4c(C(=[S]3)c3ccc(o3)C#Cc3ccc(C(=O)NO)cc3)nsn4)o1)c2
1182,9ed_29b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(C3=C4C(=NS[N]4)[C](c4ccc(o4)C#CC4=CC=C(C(=O)[CH][CH]4)O)S3)o1)c2
1183,9ed_29b_1ea,
1184,9ed_6b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4c(cc(s4)c4ccc(C(=O)O)cc4)n(c3c1)c1ccccc1)c2
1185,9ed_6b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4c(cc(s4)c4ncc(C(=O)O)nc4)n(c3c1)c1ccccc1)c2
1186,9ed_6b_8ea,
1187,9ed_6b_11ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4c(cc(s4)C#Cc4cc(c(C(=O)O)cc4)O)n(c3c1)c1ccccc1)c2
1188,9ed_6b_5ea,
1189,9ed_6b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4c(cc(s4)c4ncc(C(=O)O)cc4)n(c3c1)c1ccccc1)c2
1190,9ed_6b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4c(cc(s4)c4ccc([Si](OC)(OC)OC)cc4)n(c3c1)c1ccccc1)c2
1191,9ed_6b_4ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4c(cc(s4)c4ccc(/C=C(/C(=O)O)\C#N)s4)n(c3c1)c1ccccc1)c2
1192,9ed_6b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1sc3c4c(cc(s4)C#Cc4ccc(C(=O)NO)cc4)n(c3c1)c1ccccc1)c2
1193,9ed_6b_9ea,
1194,9ed_6b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4c(cc(s4)c4ccc(/C=C(\C#N)/C(=O)O)cc4)n(c3c1)c1ccccc1)c2
1195,9ed_30b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(C3=C4C(=NS[N]4)[C](c4ncc(s4)c4ccc(C(=O)O)cc4)S3)s1)c2
1196,9ed_30b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(C3=C4C(=NS[N]4)[C](c4ncc(s4)c4ncc(C(=O)O)nc4)S3)s1)c2
1197,9ed_30b_8ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1cnc([C@H]3c4c(C(=[S]3)c3ncc(s3)C=C(C#N)C(=O)O)nsn4)s1)c2
1198,9ed_30b_11ea,
1199,9ed_30b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(C3=C4C(=NS[N]4)[C](c4ncc(s4)C4=CC=C(C(=O)O)C4)S3)s1)c2
1200,9ed_30b_2ea,
1201,9ed_30b_7ea,
1202,9ed_30b_4ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1cnc([C@@H]3c4c(C(=[S]3)c3ncc(s3)c3ccc(C=C(C(=O)O)C#N)s3)nsn4)s1)c2
1203,9ed_30b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1cnc([C@@H]3c4c(C(=[S]3)c3ncc(s3)C#Cc3ccc(C(=O)NO)cc3)nsn4)s1)c2
1204,9ed_30b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(C3=C4C(=NS[N]4)[C](c4ncc(s4)C#CC4=CC=C(C(=O)[CH][CH]4)O)S3)s1)c2
1205,9ed_30b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(C3=C4C(=NS[N]4)[C](c4ncc(s4)c4ccc(/C=C(\C#N)/C(=O)O)cc4)S3)s1)c2
1206,9ed_34b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(C#CC3=C4C(=NS[N]4)[C](C#Cc4ccc(cc4)c4ccc(C(=O)O)cc4)S3)cc1)c2
1207,9ed_34b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1ccc(C#CC3=[S][C@@H](C#Cc4ccc(cc4)c4ncc(C(=O)O)nc4)c4nsnc34)cc1)c2
1208,9ed_34b_8ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1ccc(C#C[C@@H]3c4c(C(=[S]3)C#Cc3ccc(cc3)C=C(C#N)C(=O)O)nsn4)cc1)c2
1209,9ed_34b_11ea,
1210,9ed_34b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(C#CC3=C4C(=NS[N]4)[C](C#Cc4ccc(cc4)C4=CC=C(C(=O)O)C4)S3)cc1)c2
1211,9ed_34b_2ea,
1212,9ed_34b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(C#CC3=C4C(=NS[N]4)[C](C#Cc4ccc(cc4)c4ccc([Si](OC)(OC)OC)cc4)S3)cc1)c2
1213,9ed_34b_4ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1ccc(C#CC3=[S][C@@H](C#Cc4ccc(cc4)c4ccc(C=C(C(=O)O)C#N)s4)c4nsnc34)cc1)c2
1214,9ed_34b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(C#CC3=C4C(=NS[N]4)[C](C#Cc4ccc(cc4)C#Cc4ccc(C(=O)NO)cc4)S3)cc1)c2
1215,9ed_34b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1ccc(C#CC3=[S][C@@H](C#Cc4ccc(cc4)C#CC4=C[CH][C](C(=O)[CH][CH]4)O)c4nsnc34)cc1)c2
1216,9ed_34b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1ccc(C#CC3=C4C(=NS[N]4)[C](C#Cc4ccc(cc4)c4ccc(/C=C(\C#N)/C(=O)O)cc4)S3)cc1)c2
1217,9ed_33b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cc3c(cc(C4=C5C(=NS[N]5)[C](c5ccc6cc(ccc6c5)c5ccc(C(=O)O)cc5)S4)cc3)cc1)c2
1218,9ed_33b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cc3c(cc(C4=C5C(=NS[N]5)[C](c5ccc6cc(ccc6c5)c5ncc(C(=O)O)nc5)S4)cc3)cc1)c2
1219,9ed_33b_8ea,
1220,9ed_33b_11ea,
1221,9ed_33b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cc3c(cc(C4=C5C(=NS[N]5)[C](c5ccc6cc(ccc6c5)C5=CC=C(C(=O)O)C5)S4)cc3)cc1)c2
1222,9ed_33b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cc3c(cc(C4=C5C(=NS[N]5)[C](c5ccc6cc(ccc6c5)c5ncc(C(=O)O)cc5)S4)cc3)cc1)c2
1223,9ed_33b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1cc3c(cc([C@H]4c5c(C(=[S]4)c4ccc6cc(ccc6c4)c4ccc([Si](OC)(OC)OC)cc4)nsn5)cc3)cc1)c2
1224,9ed_33b_4ea,
1225,9ed_33b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cc3c(cc(C4=C5C(=NS[N]5)[C](c5ccc6cc(ccc6c5)C#Cc5ccc(C(=O)NO)cc5)S4)cc3)cc1)c2
1226,9ed_33b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cc3c(cc(C4=C5C(=NS[N]5)[C](c5ccc6cc(ccc6c5)C#CC5=C[CH][C](C(=O)[CH][CH]5)O)S4)cc3)cc1)c2
1227,9ed_33b_1ea,
1228,9ed_32b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1cnc(cc1)[C@H]1c3c(nsn3)C(=[S]1)c1ccc(cn1)c1ccc(C(=O)O)cc1)c2
1229,9ed_32b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(cc1)[C]1C3=NS[N]C3=C(c3ccc(cn3)c3ncc(C(=O)O)nc3)S1)c2
1230,9ed_32b_8ea,
1231,9ed_32b_11ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(cc1)[C]1C3=NS[N]C3=C(c3ccc(cn3)C#Cc3cc(c(C(=O)O)cc3)O)S1)c2
1232,9ed_32b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(cc1)[C]1C3=NS[N]C3=C(c3ccc(cn3)C3=CC=C(C(=O)O)C3)S1)c2
1233,9ed_32b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(cc1)[C]1C3=NS[N]C3=C(c3ccc(cn3)c3ncc(C(=O)O)cc3)S1)c2
1234,9ed_32b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(cc1)[C]1C3=NS[N]C3=C(c3ccc(cn3)c3ccc([Si](OC)(OC)OC)cc3)S1)c2
1235,9ed_32b_4ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(cc1)[C]1C3=NS[N]C3=C(c3ccc(cn3)c3ccc(/C=C(/C(=O)O)\C#N)s3)S1)c2
1236,9ed_32b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1cnc(cc1)[C@@H]1c3c(nsn3)C(=[S]1)c1ccc(cn1)C#Cc1ccc(C(=O)NO)cc1)c2
1237,9ed_32b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1cnc(cc1)[C]1C3=NS[N]C3=C(c3ccc(cn3)C#CC3=CC=C(C(=O)[CH][CH]3)O)S1)c2
1238,9ed_32b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1cnc(cc1)[C@@H]1c3c(nsn3)C(=[S]1)c1ccc(cn1)c1ccc(C=C(C#N)C(=O)O)cc1)c2
1239,9ed_25b_6ea,
1240,9ed_25b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)C#Cc1cc(c(c3sc4c(sc5cc(c6c(C)cc(s6)c6ncc(C(=O)O)nc6)sc45)c3)s1)C)c2
1241,9ed_25b_8ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)C#Cc1cc(c(c3sc4c(sc5cc(c6c(C)cc(s6)C=C(C#N)C(=O)O)sc45)c3)s1)C)c2
1242,9ed_25b_11ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)C#Cc1cc(c(c3sc4c(sc5cc(c6c(C)cc(s6)C#Cc6cc(c(C(=O)O)cc6)O)sc45)c3)s1)C)c2
1243,9ed_25b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)C#Cc1cc(c(c3sc4c(sc5cc(c6c(C)cc(s6)C6=CC=C(C(=O)O)C6)sc45)c3)s1)C)c2
1244,9ed_25b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)C#Cc1cc(c(c3sc4c(sc5cc(c6c(C)cc(s6)c6ncc(C(=O)O)cc6)sc45)c3)s1)C)c2
1245,9ed_25b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)C#Cc1cc(c(c3sc4c(sc5cc(c6c(C)cc(s6)c6ccc([Si](OC)(OC)OC)cc6)sc45)c3)s1)C)c2
1246,9ed_25b_4ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)C#Cc1cc(c(c3sc4c(sc5cc(c6c(C)cc(s6)c6ccc(/C=C(/C(=O)O)\C#N)s6)sc45)c3)s1)C)c2
1247,9ed_25b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)C#Cc1cc(c(c3sc4c(sc5cc(c6c(C)cc(s6)C#Cc6ccc(C(=O)NO)cc6)sc45)c3)s1)C)c2
1248,9ed_25b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)C#Cc1cc(c(c3sc4c(sc5cc(c6c(C)cc(s6)C#CC6=CC=C(C(=O)[CH][CH]6)O)sc45)c3)s1)C)c2
1249,9ed_25b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)C#Cc1cc(c(c3sc4c(sc5cc(c6c(C)cc(s6)c6ccc(/C=C(\C#N)/C(=O)O)cc6)sc45)c3)s1)C)c2
1250,9ed_24b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1sc3c4sc5c(C)c(c6ccc(s6)c6ccc(C(=O)O)cc6)sc5c4sc3c1C)c2
1251,9ed_24b_3ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1sc3c4sc5c(C)c(c6ccc(s6)c6ncc(C(=O)O)nc6)sc5c4sc3c1C)c2
1252,9ed_24b_8ea,
1253,9ed_24b_11ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1sc3c4sc5c(C)c(c6ccc(s6)C#Cc6cc(c(C(=O)O)cc6)O)sc5c4sc3c1C)c2
1254,9ed_24b_5ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4sc5c(C)c(c6ccc(s6)C6=CC=C(C(=O)O)C6)sc5c4sc3c1C)c2
1255,9ed_24b_2ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1sc3c4sc5c(C)c(c6ccc(s6)c6ncc(C(=O)O)cc6)sc5c4sc3c1C)c2
1256,9ed_24b_7ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4sc5c(C)c(c6ccc(s6)c6ccc([Si](OC)(OC)OC)cc6)sc5c4sc3c1C)c2
1257,9ed_24b_4ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4sc5c(C)c(c6ccc(s6)c6ccc(/C=C(/C(=O)O)\C#N)s6)sc5c4sc3c1C)c2
1258,9ed_24b_10ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1sc3c4sc5c(C)c(c6ccc(s6)C#Cc6ccc(C(=O)NO)cc6)sc5c4sc3c1C)c2
1259,9ed_24b_9ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1sc3c4sc5c(C)c(c6ccc(s6)C#CC6=C[CH][C](C(=O)[CH][CH]6)O)sc5c4sc3c1C)c2
1260,9ed_24b_1ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1sc3c4sc5c(C)c(c6ccc(s6)c6ccc(C=C(C#N)C(=O)O)cc6)sc5c4sc3c1C)c2
1261,9ed_1b_6ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(/C=C/c1ccc(s1)c1c3c(c(s1)c1ccc(C(=O)O)cc1)nccn3)c2
1262,9ed_1b_3ea,
1263,9ed_1b_8ea,CN1C(C)(C)C[C@@H](C)c2c1ccc(C=Cc1ccc(s1)c1c3c(c(s1)C=C(C#N)C(=O)O)nccn3)c2
1264,7ed_31b_6ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(cc2)c2ccc(C(=O)O)cc2)nsn3)cc1
1265,7ed_31b_3ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(cc2)c2ncc(C(=O)O)nc2)nsn3)cc1
1266,7ed_31b_8ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(cc2)C=C(C#N)C(=O)O)nsn3)cc1
1267,7ed_31b_11ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(cc2)C#Cc2cc(c(C(=O)O)cc2)O)nsn3)cc1
1268,7ed_31b_5ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(cc2)C2=CC=C(C(=O)O)C2)nsn3)cc1
1269,7ed_31b_2ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(cc2)c2ncc(C(=O)O)cc2)nsn3)cc1
1270,7ed_31b_7ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(cc2)c2ccc([Si](OC)(OC)OC)cc2)nsn3)cc1
1271,7ed_31b_4ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(cc2)c2ccc(C=C(C(=O)O)C#N)s2)nsn3)cc1
1272,7ed_31b_10ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(cc2)C#Cc2ccc(C(=O)NO)cc2)nsn3)cc1
1273,7ed_31b_9ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(cc2)C#CC2=C[CH][C](C(=O)[CH][CH]2)O)nsn3)cc1
1274,7ed_31b_1ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(cc2)c2ccc(C=C(C#N)C(=O)O)cc2)nsn3)cc1
1275,7ed_35b_6ea,N(c1ccc(OC)cc1)c1cc2ccc(C#CC3=[S][C@H](C#Cc4ccc5cc(ccc5c4)c4ccc(C(=O)O)cc4)c4nsnc34)cc2cc1
1276,7ed_35b_3ea,N(c1ccc(OC)cc1)c1cc2ccc(C#CC3=[S][C@H](C#Cc4ccc5cc(ccc5c4)c4ncc(C(=O)O)nc4)c4nsnc34)cc2cc1
1277,7ed_35b_8ea,N(c1ccc(OC)cc1)c1cc2ccc(C#C[C@@H]3c4c(C(=[S]3)C#Cc3ccc5cc(ccc5c3)C=C(C#N)C(=O)O)nsn4)cc2cc1
1278,7ed_35b_11ea,N(c1ccc(OC)cc1)c1cc2ccc(C#CC3=[S][C@@H](C#Cc4ccc5cc(ccc5c4)C#Cc4cc(c(C(=O)O)cc4)O)c4nsnc34)cc2cc1
1279,7ed_35b_5ea,N(c1ccc(OC)cc1)c1cc2ccc(C#CC3=[S][C@@H](C#Cc4ccc5cc(ccc5c4)C4=CC=C(C(=O)O)C4)c4nsnc34)cc2cc1
1280,7ed_35b_2ea,N(c1ccc(OC)cc1)c1cc2ccc(C#CC3=[S][C@@H](C#Cc4ccc5cc(ccc5c4)c4ncc(C(=O)O)cc4)c4nsnc34)cc2cc1
1281,7ed_35b_7ea,N(c1ccc(OC)cc1)c1cc2ccc(C#CC3=[S][C@@H](C#Cc4ccc5cc(ccc5c4)c4ccc([Si](OC)(OC)OC)cc4)c4nsnc34)cc2cc1
1282,7ed_35b_4ea,N(c1ccc(OC)cc1)c1cc2ccc(C#CC3=[S][C@H](C#Cc4ccc5cc(ccc5c4)c4ccc(C=C(C(=O)O)C#N)s4)c4nsnc34)cc2cc1
1283,7ed_35b_10ea,N(c1ccc(OC)cc1)c1cc2ccc(C#CC3=[S][C@H](C#Cc4ccc5cc(ccc5c4)C#Cc4ccc(C(=O)NO)cc4)c4nsnc34)cc2cc1
1284,7ed_35b_9ea,N(c1ccc(OC)cc1)c1cc2ccc(C#CC3=[S][C@@H](C#Cc4ccc5cc(ccc5c4)C#CC4=CC=C(C(=O)[CH][CH]4)O)c4nsnc34)cc2cc1
1285,7ed_35b_1ea,N(c1ccc(OC)cc1)c1cc2ccc(C#CC3=[S][C@H](C#Cc4ccc5cc(ccc5c4)c4ccc(C=C(C#N)C(=O)O)cc4)c4nsnc34)cc2cc1
1286,7ed_29b_6ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(o2)c2ccc(C(=O)O)cc2)nsn3)o1
1287,7ed_29b_3ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(o2)c2ncc(C(=O)O)nc2)nsn3)o1
1288,7ed_29b_8ea,N(c1ccc(OC)cc1)c1ccc(C2=[S][C@H](c3ccc(o3)C=C(C#N)C(=O)O)c3c2nsn3)o1
1289,7ed_29b_11ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(o2)C#Cc2cc(c(C(=O)O)cc2)O)nsn3)o1
1290,7ed_29b_5ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(o2)C2=CC=C(C(=O)O)C2)nsn3)o1
1291,7ed_29b_2ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(o2)c2ncc(C(=O)O)cc2)nsn3)o1
1292,7ed_29b_7ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(o2)c2ccc([Si](OC)(OC)OC)cc2)nsn3)o1
1293,7ed_29b_4ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(o2)c2ccc(C=C(C(=O)O)C#N)s2)nsn3)o1
1294,7ed_29b_10ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(o2)C#Cc2ccc(C(=O)NO)cc2)nsn3)o1
1295,7ed_29b_9ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(o2)C#CC2=CC=C(C(=O)[CH][CH]2)O)nsn3)o1
1296,7ed_29b_1ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(o2)c2ccc(C=C(C#N)C(=O)O)cc2)nsn3)o1
1297,7ed_30b_6ea,N(c1ccc(OC)cc1)c1cnc([C@H]2c3c(C(=[S]2)c2ncc(s2)c2ccc(C(=O)O)cc2)nsn3)s1
1298,7ed_30b_3ea,N(c1ccc(OC)cc1)c1cnc([C@H]2c3c(C(=[S]2)c2ncc(s2)c2ncc(C(=O)O)nc2)nsn3)s1
1299,7ed_30b_8ea,N(c1ccc(OC)cc1)c1cnc([C@H]2c3c(C(=[S]2)c2ncc(s2)C=C(C#N)C(=O)O)nsn3)s1
1300,7ed_30b_11ea,N(c1ccc(OC)cc1)c1cnc([C@H]2c3c(C(=[S]2)c2ncc(s2)C#Cc2cc(c(C(=O)O)cc2)O)nsn3)s1
1301,7ed_30b_5ea,N(c1ccc(OC)cc1)c1cnc([C@H]2c3c(C(=[S]2)c2ncc(s2)C2=CC=C(C(=O)O)C2)nsn3)s1
1302,7ed_30b_2ea,N(c1ccc(OC)cc1)c1cnc([C@H]2c3c(C(=[S]2)c2ncc(s2)c2ncc(C(=O)O)cc2)nsn3)s1
1303,7ed_30b_7ea,N(c1ccc(OC)cc1)c1cnc([C@H]2c3c(C(=[S]2)c2ncc(s2)c2ccc([Si](OC)(OC)OC)cc2)nsn3)s1
1304,7ed_30b_4ea,N(c1ccc(OC)cc1)c1cnc([C@H]2c3c(C(=[S]2)c2ncc(s2)c2ccc(C=C(C(=O)O)C#N)s2)nsn3)s1
1305,7ed_30b_10ea,N(c1ccc(OC)cc1)c1cnc([C@H]2c3c(C(=[S]2)c2ncc(s2)C#Cc2ccc(C(=O)NO)cc2)nsn3)s1
1306,7ed_30b_9ea,N(c1ccc(OC)cc1)c1cnc([C@H]2c3c(C(=[S]2)c2ncc(s2)C#CC2=C[CH][C](C(=O)[CH][CH]2)O)nsn3)s1
1307,7ed_30b_1ea,N(c1ccc(OC)cc1)c1cnc([C@@H]2c3c(C(=[S]2)c2ncc(s2)c2ccc(C=C(C#N)C(=O)O)cc2)nsn3)s1
1308,7ed_34b_6ea,N(c1ccc(OC)cc1)c1ccc(C#CC2=[S][C@@H](C#Cc3ccc(cc3)c3ccc(C(=O)O)cc3)c3nsnc23)cc1
1309,7ed_34b_3ea,N(c1ccc(OC)cc1)c1ccc(C#CC2=[S][C@@H](C#Cc3ccc(cc3)c3ncc(C(=O)O)nc3)c3nsnc23)cc1
1310,7ed_34b_8ea,N(c1ccc(OC)cc1)c1ccc(C#C[C@@H]2c3c(C(=[S]2)C#Cc2ccc(cc2)C=C(C#N)C(=O)O)nsn3)cc1
1311,7ed_34b_11ea,N(c1ccc(OC)cc1)c1ccc(C#CC2=[S][C@@H](C#Cc3ccc(cc3)C#Cc3cc(c(C(=O)O)cc3)O)c3nsnc23)cc1
1312,7ed_34b_5ea,N(c1ccc(OC)cc1)c1ccc(C#CC2=[S][C@H](C#Cc3ccc(cc3)C3=CC=C(C(=O)O)C3)c3nsnc23)cc1
1313,7ed_34b_2ea,N(c1ccc(OC)cc1)c1ccc(C#CC2=[S][C@H](C#Cc3ccc(cc3)c3ncc(C(=O)O)cc3)c3nsnc23)cc1
1314,7ed_34b_7ea,N(c1ccc(OC)cc1)c1ccc(C#CC2=[S][C@@H](C#Cc3ccc(cc3)c3ccc([Si](OC)(OC)OC)cc3)c3nsnc23)cc1
1315,7ed_34b_4ea,N(c1ccc(OC)cc1)c1ccc(C#CC2=[S][C@@H](C#Cc3ccc(cc3)c3ccc(C=C(C(=O)O)C#N)s3)c3nsnc23)cc1
1316,7ed_34b_10ea,N(c1ccc(OC)cc1)c1ccc(C#CC2=[S][C@@H](C#Cc3ccc(cc3)C#Cc3ccc(C(=O)NO)cc3)c3nsnc23)cc1
1317,7ed_34b_9ea,N(c1ccc(OC)cc1)c1ccc(C#CC2=[S][C@H](C#Cc3ccc(cc3)C#CC3=C[CH][C](C(=O)[CH][CH]3)O)c3nsnc23)cc1
1318,7ed_34b_1ea,N(c1ccc(OC)cc1)c1ccc(C#CC2=[S][C@H](C#Cc3ccc(cc3)c3ccc(C=C(C#N)C(=O)O)cc3)c3nsnc23)cc1
1319,7ed_28b_6ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(s2)c2ccc(C(=O)O)cc2)nsn3)s1
1320,7ed_28b_3ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(s2)c2ncc(C(=O)O)nc2)nsn3)s1
1321,7ed_28b_8ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(s2)C=C(C#N)C(=O)O)nsn3)s1
1322,7ed_28b_11ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(s2)C#Cc2cc(c(C(=O)O)cc2)O)nsn3)s1
1323,7ed_28b_5ea,N(c1ccc(OC)cc1)c1ccc([C@@H]2c3c(C(=[S]2)c2ccc(s2)C2=CC=C(C(=O)O)C2)nsn3)s1
1324,7ed_28b_2ea,N(c1ccc(OC)cc1)c1ccc([C@H]2c3c(C(=[S]2)c2ccc(s2)c2ncc(C(=O)O)cc2)nsn3)s1
